start_index,step_size262953,113
22477,177
48314,122
251370,89
10381,82
62222,88
47911,132
17069,124
74219,191
182619,197
188496,106
209518,190
249590,107
256342,135
8016,103
130774,185
206724,92
94536,126
275765,150
116042,178
47403,193
196007,157
114229,199
268283,164
185473,148
242734,160
94866,110
213569,134
79562,154
196750,158
407,198
48554,132
178239,103
144950,117
198168,177
216047,184
96234,182
111691,96
124641,148
75906,172
256011,161
76725,145
133225,129
130370,142
9790,176
177111,133
253187,81
14498,140
166030,98
23451,116
123037,158
261029,81
143882,115
242762,148
160908,194
27574,198
121383,150
102117,151
2644,177
155886,165
183817,100
274461,96
278414,100
203434,164
33534,147
71530,150
15145,105
176759,98
143026,144
255880,121
219738,193
192359,126
77107,111
19340,184
127091,195
79808,184
136743,157
148830,98
238583,115
202014,176
145291,191
229643,109
58326,119
13698,142
142998,199
76011,81
68786,176
117312,103
243720,177
61663,192
66842,176
28946,115
48616,128
266686,111
199735,164
151229,194
265643,173
254750,121
172497,138
45464,121
266967,93
96576,166
163203,104
200377,191
201808,168
153161,197
213266,100
102879,156
256010,156
229407,188
95596,153
192955,167
216637,194
185383,136
19360,140
28902,104
180514,116
111898,154
45171,96
276926,135
227845,133
254251,144
149750,89
48046,122
274364,177
261429,162
69837,107
70821,136
115982,181
145852,192
142667,180
265150,175
172754,191
43452,164
177140,146
123762,100
91102,90
97703,176
95571,127
230486,134
83351,163
12914,152
54510,113
13742,162
184529,198
227735,143
121069,84
218279,81
129863,172
273458,101
69991,169
65642,174
134482,92
133357,163
82959,119
84300,188
194629,185
89884,177
22246,192
263939,129
124271,135
204443,126
99836,152
76494,124
97708,159
8247,119
160591,154
137368,138
245781,199
248529,177
264755,195
278358,184
236358,186
52052,134
47730,170
271743,171
138991,138
150498,81
144362,186
181074,198
171325,134
17068,99
94080,175
180309,116
71509,97
182697,165
80900,116
193837,107
38884,115
31402,107
68787,118
68771,156
188309,117
34911,128
180683,127
239317,175
231208,100
17819,167
64325,113
111390,135
243620,92
10180,148
145399,175
111887,113
26826,87
98163,118
64653,194
125644,95
33083,154
136533,118
135161,84
230110,165
212599,192
7071,112
255028,126
154232,124
59,199
248097,103
256784,122
241127,136
29465,118
210049,128
109693,147
274589,156
242579,143
33928,96
133913,171
40783,199
225486,81
241675,159
155724,154
126944,139
204979,83
48581,198
146212,147
25886,170
138498,174
264436,165
47157,184
250778,95
73242,195
20127,135
104087,95
139423,157
156422,156
141930,104
159771,179
265085,106
157690,128
201646,178
29621,144
128968,123
84106,98
177133,80
215681,130
154072,89
106312,150
158335,155
160092,115
52236,121
214930,178
3393,173
138084,148
174740,98
226713,191
271880,141
29434,120
221310,123
102771,152
157041,148
258386,196
41736,143
217404,94
150222,158
2480,87
76289,191
193499,177
5729,169
68940,124
38998,153
176134,153
140069,164
180438,150
199095,91
53852,105
33588,154
25264,142
245456,154
64263,116
136685,129
163276,142
159920,105
162332,175
1092,129
143164,164
82665,169
243049,87
179909,186
86293,154
269590,151
245539,166
132635,144
238928,167
274143,83
193341,187
266992,131
185976,84
20805,164
9712,159
118469,129
197582,168
227406,147
97984,91
166826,87
171134,111
39438,131
13246,166
204004,121
158136,186
164394,150
145162,90
258226,129
14361,128
208122,84
110732,120
34171,88
21324,143
119198,100
269377,165
249715,194
144413,176
138991,196
134616,86
262301,80
161631,185
101529,88
17557,141
51505,117
261080,121
240659,89
111801,147
269534,113
33193,117
72938,113
145746,146
218133,96
66113,119
196649,147
246920,148
257801,101
70007,150
9889,190
227625,194
69948,124
74525,138
74680,149
168376,189
21630,145
220350,163
250716,184
176201,184
185155,167
77508,127
36196,136
245520,106
211151,96
51978,149
146276,187
47968,106
32084,154
203142,148
80981,102
64119,158
2215,191
57834,153
70589,112
111504,149
91559,168
247790,116
230229,181
134020,101
152684,127
9876,96
80287,192
92263,161
239924,132
18614,105
260532,88
219634,148
172678,192
74679,125
114522,165
58426,171
45151,115
49135,180
112756,198
146498,155
81568,134
247465,132
127732,124
158454,156
32757,168
40059,143
206002,115
246343,179
256977,176
91834,180
173365,98
84336,139
139944,141
12773,194
70338,131
155231,192
37647,154
126947,174
243615,136
53268,183
254135,133
49410,153
21169,115
14535,98
80053,190
84775,183
91739,114
151972,182
20490,182
5051,106
63218,124
259534,86
250205,184
8301,162
177490,188
50635,153
162734,131
144726,88
3407,98
36758,154
252015,149
118440,165
212716,197
259572,164
35758,88
80971,153
55904,176
27493,185
232465,191
228374,103
79657,112
79304,90
278106,138
55235,192
87621,129
208255,134
204829,176
78659,97
183478,105
276947,103
277759,118
35407,101
201123,190
89990,120
60067,186
217314,184
58705,123
212806,83
188345,167
87838,153
53730,188
233287,109
222968,182
67356,131
240695,118
152840,126
68869,91
70938,171
37433,149
236811,133
135276,160
186374,153
105236,145
250709,175
100638,126
28593,113
235249,117
175473,139
9315,128
51627,165
39363,136
136337,88
254726,92
80261,137
272723,80
75939,184
77197,191
3904,91
75016,127
63314,172
186572,172
208038,159
275753,116
262837,173
207160,150
225857,127
14871,151
194812,195
217962,109
91438,155
62203,181
180272,162
254365,190
224210,191
134684,187
66775,110
94307,189
241465,116
144083,108
220822,166
224916,170
272473,143
184183,186
204704,176
48591,135
138951,130
12235,187
150522,162
38878,194
264066,173
129183,88
250209,114
10857,177
120440,106
73449,123
194599,136
182941,149
189929,140
5485,169
150646,116
142798,102
254245,140
140206,105
244039,184
255046,108
153295,117
220006,102
111790,189
126934,120
242838,150
182894,154
119729,183
15567,98
123734,124
77846,193
192070,117
148966,82
142232,118
27983,172
225811,95
231443,198
1336,171
143812,151
144038,158
162319,194
7502,198
262584,113
47061,158
46114,126
140040,136
218100,175
237025,156
125148,158
32415,191
179182,176
230488,95
164804,91
65938,88
52746,184
147070,178
141137,142
187905,101
59083,180
110904,143
138479,144
58053,199
154199,150
103314,150
103157,197
78054,119
154449,169
188975,152
249222,154
110362,136
267704,114
276754,152
82590,170
74406,169
81896,102
12360,106
93338,134
1978,139
15442,194
195088,86
249936,83
201690,128
204774,114
109343,166
15432,135
162120,131
162830,107
72271,184
7450,101
116980,89
193996,116
124160,143
218081,100
256356,80
156829,194
249110,174
43532,142
63560,103
110453,87
233304,115
199145,97
232916,199
127120,164
34415,115
66357,197
174461,91
104417,87
138265,152
238331,142
93822,169
13484,151
200197,173
53015,104
245288,177
203333,127
87637,172
244817,130
85384,94
3793,160
48676,113
80209,146
50365,188
167165,166
267277,151
271700,89
17914,93
266428,96
163806,114
166482,170
79947,129
276222,130
144616,92
277976,140
254236,133
92402,123
157168,196
71032,153
17569,197
250152,110
23737,148
156367,160
113849,91
18651,196
73800,129
278508,165
215634,185
272143,119
272538,106
103737,194
92045,184
254545,146
103968,118
249222,87
264221,177
124832,136
163949,116
115845,186
3606,176
246506,152
243848,146
236534,199
11696,188
34160,121
177196,97
158994,189
151558,91
142533,162
142770,82
271795,121
189697,139
272248,108
252148,127
199284,115
133907,112
178290,173
243241,109
26084,90
124424,117
252287,155
273729,189
180710,184
146529,166
197360,190
182106,95
275983,174
158279,98
46291,137
62512,107
196679,158
195925,109
95118,154
273117,114
109441,106
53047,85
239533,174
61317,155
247957,90
187209,183
48704,97
7891,110
13622,156
223402,164
183332,80
36569,188
53404,137
169751,199
220787,154
67141,160
234611,112
269845,119
273997,142
271203,121
117603,155
115887,131
98622,155
225109,162
214615,177
129943,163
194102,199
137479,164
244555,196
234720,98
123175,106
64016,156
179030,158
28485,143
235413,138
168563,111
26472,133
224565,130
50261,109
179294,81
5782,184
32334,128
258436,135
109877,181
97156,186
201140,105
22112,143
208222,136
120692,110
196602,178
213240,123
218605,199
132957,158
196675,138
126253,134
216070,197
194864,142
204894,88
147747,162
213971,115
67219,198
101204,157
246931,107
217526,107
21439,182
7016,108
83681,102
143964,123
33914,186
143312,147
88237,132
22384,124
123670,131
241414,176
105200,112
261120,150
10988,99
130883,170
227451,154
26628,81
131846,180
199274,119
133805,177
5168,189
261872,172
204414,104
1038,80
238528,147
101769,181
44800,164
209249,99
180796,100
34935,93
167732,141
161364,126
274756,133
101106,175
224810,98
257694,131
62102,101
103993,178
214744,123
227058,83
252212,135
3616,186
226532,195
275994,89
96093,96
165020,181
159254,157
245641,181
230691,133
59645,191
221786,196
27669,153
224907,172
258248,136
54209,85
172822,168
34328,99
68036,147
82929,145
121842,102
136685,125
43088,137
80845,199
53412,161
231744,144
116089,130
101242,126
80567,161
28434,148
263482,121
47221,114
159320,199
122750,89
232732,83
94727,119
183703,134
153245,116
61662,162
75247,132
258985,166
233084,81
92981,188
191181,134
158427,196
229860,92
46183,89
137256,141
60562,105
102452,149
276065,186
132458,115
244116,94
44812,95
230970,184
14953,195
109661,111
36460,177
185969,164
183019,121
260484,161
74025,143
94876,186
227774,93
158207,180
69846,191
179551,145
263284,160
7860,150
135105,84
94380,124
178044,188
60214,186
6203,85
183942,199
178794,90
236881,156
60402,160
272588,164
159225,84
82382,80
157793,93
199539,187
237982,114
277502,198
108643,140
109158,188
260203,156
97529,91
271077,155
270083,117
81540,90
150005,155
50869,171
71486,147
198973,144
278743,85
257932,133
235154,194
229127,176
119988,157
34600,183
268947,195
24729,180
109402,113
244217,145
268919,118
63384,189
217384,122
84950,186
198083,182
225763,173
195197,179
36384,121
198024,92
189873,137
4993,150
166457,142
95658,103
229334,195
58582,198
6445,144
242266,194
254347,94
276268,199
78581,190
258821,198
90465,96
14137,119
187497,158
118325,88
94617,140
36604,82
134268,99
182517,88
1048,91
140309,184
52784,133
154986,99
237635,175
216408,199
173111,93
276566,89
207627,134
67988,166
204841,151
4595,102
74354,156
146080,187
203767,93
58642,146
278595,179
110309,102
66575,112
119181,82
244177,199
17937,99
53746,138
122643,84
112666,134
67292,117
179771,131
200070,190
248214,83
198350,138
158030,85
247854,131
60167,84
62575,177
60781,98
71446,152
277942,159
118946,150
131961,148
70578,167
222500,81
66161,131
100873,151
210514,149
5098,178
43295,115
110448,129
106597,107
110972,149
183034,181
181147,87
7344,94
237276,94
278182,171
203620,138
154066,148
227482,143
63453,148
233630,130
33523,188
238508,111
201763,125
56068,130
115705,187
165216,186
263088,124
57061,173
12596,111
8331,199
31777,96
142307,116
114630,129
25417,100
114929,84
100377,177
14738,175
157144,82
115987,143
16035,93
222172,141
244216,84
181106,83
33375,112
159445,148
71998,154
116752,183
186592,146
274517,155
133717,92
25507,127
101862,109
42822,186
187016,186
42633,112
25518,123
43561,111
25119,120
158969,187
68845,195
178449,121
212010,190
260693,98
84823,138
159546,114
194312,186
58334,173
11317,197
61744,182
88397,94
106723,108
95251,196
213210,167
196186,102
27288,156
65165,87
132213,95
48105,163
97728,181
179347,156
73553,198
160002,117
41434,190
122266,118
257127,157
51939,158
193696,166
253074,131
62076,158
161132,158
24550,196
118477,156
225318,174
168854,190
79374,177
209837,147
258346,118
150541,140
157117,191
21378,122
173784,122
110397,179
231417,194
125914,116
73396,196
162884,143
161193,183
88681,148
54983,138
252080,171
231987,169
77834,109
19651,129
113400,132
32408,177
63434,115
119498,194
140659,121
126762,171
133508,185
96891,149
3742,140
111030,156
133253,125
101164,139
120614,137
37529,185
189021,102
263244,88
45093,197
157725,137
87033,98
200112,81
247690,142
182893,154
5290,137
41723,170
24779,110
108673,148
199813,193
225509,93
31317,188
75149,147
206681,131
57713,112
173382,119
4333,187
184114,126
278338,114
31203,165
2256,118
206750,154
44694,139
208523,192
205347,137
193239,180
143754,136
137393,117
4682,187
221485,110
172326,98
1461,101
126409,93
15146,183
6072,80
259185,118
89777,111
90818,151
239619,122
10070,148
245793,197
214965,151
130285,174
22920,186
15912,176
7351,145
45882,117
53328,106
76813,118
228217,145
261245,149
27749,161
135989,111
152128,148
183849,132
202489,80
120478,140
155336,196
62682,155
258946,185
217547,138
34616,92
134169,169
195967,181
263397,110
237769,191
237315,159
154618,114
44237,108
141435,134
254740,142
116481,157
201830,126
88332,125
102555,127
245367,155
57603,109
172519,192
256919,80
208331,121
25491,143
68188,161
206660,182
184636,168
210415,193
159976,160
51918,173
262829,160
20415,118
203161,168
172742,114
140065,192
111599,129
188242,82
42762,88
243057,115
8182,196
124374,155
233024,96
143037,120
248629,100
91621,169
237279,111
155940,188
196561,82
63305,84
109818,160
195481,131
43142,131
59974,118
271960,145
197146,129
167288,157
67908,179
204714,157
116752,107
42925,190
270289,86
264054,99
185209,105
168439,133
215685,140
276887,141
181720,123
68282,172
103932,154
7586,183
190856,171
211009,171
171867,124
146963,119
41693,188
219174,86
126247,108
259118,108
9224,199
185568,120
219231,152
163748,136
155626,152
99812,114
27308,147
131071,103
186846,97
5906,105
129970,109
141625,90
94150,97
163376,95
106040,138
110047,126
249865,145
150946,109
136754,133
56051,113
81678,198
157784,130
201581,166
218606,128
178327,187
216895,128
3171,148
272506,199
53889,187
275599,175
182415,123
240514,143
85500,193
275223,127
220650,156
235579,146
3055,188
215850,84
231348,82
270930,97
238216,141
264122,83
189621,140
223720,142
45186,174
134374,83
224782,185
189415,159
151158,98
102119,99
7682,156
76347,136
164459,149
44877,106
38563,139
179808,193
124810,189
118875,136
20354,146
181768,93
69071,107
273277,116
274868,172
275547,105
23016,198
88893,124
206433,119
236268,84
7156,82
14981,169
905,147
101019,92
157447,152
271838,158
79461,164
70334,100
208027,80
101032,91
48177,186
250674,145
115046,91
85007,150
5018,174
149550,164
188190,119
184419,148
244671,191
7809,199
79777,95
270125,94
46404,96
259210,186
201445,110
149864,175
78564,127
24332,143
260091,131
240136,183
141211,125
215704,173
191996,157
273309,96
97638,96
263255,154
151423,126
21119,198
275745,83
244822,104
6838,157
2670,156
80777,196
109542,151
134651,126
64739,168
188538,123
105176,182
99598,119
235570,190
218834,100
90213,145
32768,157
74686,121
46533,111
116437,186
18675,104
248444,174
7688,116
261910,195
153855,195
232955,85
10050,174
226342,150
85662,189
189463,91
233623,190
248645,134
28395,150
138489,169
108608,198
79586,196
278535,167
220726,87
251088,170
48659,127
197907,121
135610,136
256332,125
97873,161
32560,190
127601,91
116777,96
278501,129
222692,105
71798,197
237076,173
20839,102
178564,97
161290,165
265608,161
201698,151
153594,83
147412,125
230381,125
11887,153
140436,92
144413,156
128075,160
256116,164
57406,136
126280,107
166802,99
174496,86
273658,87
92527,116
103425,85
200023,93
246566,103
167223,95
214510,101
262176,174
251120,84
204505,118
242678,187
234208,134
254936,120
209805,169
197566,178
233380,104
107906,128
58132,157
193876,168
94192,165
250862,167
145825,108
11021,113
217972,114
28256,199
24263,179
247414,85
51703,132
138179,185
96815,114
269372,194
162957,94
172748,180
120262,182
197085,122
101109,145
87469,89
257661,149
177230,113
25589,130
8484,87
160916,140
131383,110
91194,85
24320,158
69989,145
2000,113
102836,139
243453,157
234561,112
182147,148
255498,138
105493,151
133444,148
51584,95
5059,174
128890,127
144158,143
42510,122
213257,84
267896,86
216320,164
164446,165
127123,94
256030,199
207807,135
264982,184
159690,135
146651,84
13091,184
168486,137
257799,192
270384,112
87046,127
202506,120
258283,124
117658,155
40703,165
109971,189
91722,120
248185,96
14752,153
53769,128
210859,191
252200,109
104449,138
159233,101
142363,120
125517,170
24151,174
175638,81
264774,129
136845,144
48157,162
210626,136
156286,135
162291,138
12488,190
141019,94
34424,169
169140,198
195304,144
220085,143
103380,109
101260,94
253537,107
258561,195
163515,123
159804,102
157253,184
169441,157
256378,177
255931,149
154270,184
21627,184
33038,124
104771,143
161769,126
58580,175
64534,169
207095,161
136832,114
36763,95
19532,87
62551,112
55425,168
275538,141
191036,123
171536,143
73952,134
103111,170
22481,104
158899,180
34130,122
99222,94
121689,150
74007,130
249795,189
90808,197
13495,156
122423,170
36343,108
155356,164
201200,122
217490,94
62007,199
122834,154
172114,134
60119,143
224052,126
203710,172
100479,150
71988,126
241222,171
72019,111
238390,94
211616,160
250967,134
106847,167
60698,139
205148,121
268528,122
37251,152
201685,81
239260,126
257376,181
15306,113
265135,86
243515,184
209576,196
85078,158
242316,139
266529,140
74060,89
260482,173
138291,86
62269,154
171405,96
260065,106
161143,81
83013,110
94616,124
62434,139
163352,175
121234,118
243403,81
95176,147
208923,124
6869,111
200016,184
110014,191
190661,151
12129,154
88898,178
166773,123
97947,130
205735,118
146678,144
212217,129
51275,191
164995,91
276839,197
199078,138
194034,106
10009,131
164449,104
274550,160
30836,132
102509,193
149578,128
185600,110
72489,117
50449,129
115300,88
105060,111
147792,126
197223,158
173293,133
95249,97
72929,107
148134,149
154420,104
205515,170
40018,112
100466,94
102461,105
156346,93
207532,153
237075,198
217876,80
43134,147
84663,197
61391,96
38690,88
245269,100
69670,165
253805,161
64136,187
119865,167
1414,197
231464,142
159992,160
51291,199
227161,169
168131,162
212825,153
243320,123
86689,177
87373,100
92053,98
130789,137
119323,131
150125,173
101318,103
86224,160
196736,148
20374,93
220076,181
108403,156
155319,184
75959,121
24697,192
207872,89
254555,128
86910,96
4895,177
8736,187
92341,116
10529,150
109238,98
116951,160
182866,106
233232,84
127144,85
169482,133
192067,126
272711,88
10406,169
195629,173
167155,88
60924,149
234407,168
278296,165
125466,89
57720,87
193173,149
20575,141
266052,148
156550,123
117930,83
234633,93
271504,87
119844,152
275869,89
32646,166
262773,191
79861,133
249173,120
62058,152
151408,134
82605,88
233901,177
30222,94
250867,125
260361,115
110331,158
197673,171
73108,95
267360,150
92296,152
176840,130
207870,144
113765,143
72875,158
10887,138
34992,176
156665,139
208876,104
78902,184
136771,91
44456,140
190020,181
235057,121
191766,168
16169,140
244835,171
157599,165
101687,164
148245,164
27033,189
67385,108
84385,135
221923,196
150753,166
186908,150
84425,149
77292,158
47009,198
120878,151
248250,184
103040,161
114688,196
133537,106
119083,120
256387,197
113976,125
52360,131
96147,168
162244,180
237457,112
55177,138
269736,132
103138,119
29335,151
247782,134
26038,88
134743,189
72396,123
28121,134
61658,93
271437,115
179038,167
165288,175
167988,171
198915,163
40918,155
118499,141
64553,125
64811,94
68369,95
198824,105
73777,162
20226,101
16387,132
28177,127
202427,176
148765,166
259308,85
278657,139
223674,160
50105,196
165129,152
228361,161
152907,109
75576,155
213265,151
7397,176
158076,80
129895,125
165316,163
88611,82
37224,194
16047,150
159746,140
206015,187
128535,82
86441,82
156549,131
219673,173
22,96
244721,90
115372,97
105180,146
222373,152
91541,187
47349,124
197457,188
242893,158
187827,122
109251,133
32014,138
87567,148
28825,182
64766,132
203751,98
10908,180
191981,137
200259,187
150945,172
156648,142
244102,164
231385,108
37511,117
243490,151
172116,133
79732,81
50904,80
141131,163
1932,196
56546,165
218342,188
191900,170
62550,193
268454,133
222361,194
145828,156
36235,101
182783,167
242687,99
253914,122
104977,93
150611,183
80393,181
28349,170
117466,191
92901,110
146614,97
141819,115
172585,187
151665,179
205659,123
56702,189
179532,183
272593,82
47311,100
245902,158
44524,126
170164,158
57721,89
138709,194
252901,191
93155,106
109447,102
94407,87
12331,190
135739,183
195256,84
126829,104
276666,154
16792,104
152711,181
150493,91
20715,189
243073,173
97325,151
1019,179
206249,190
49858,162
247701,186
273246,177
135370,124
257044,103
250085,103
192447,107
94217,107
58756,160
98154,190
175473,195
159642,189
7249,194
83018,137
139597,184
249657,116
105877,167
195363,144
148679,140
17690,175
109898,153
132453,175
7340,155
42206,154
256632,129
219780,154
178784,93
200416,112
127716,177
143826,84
150483,135
60533,110
275226,197
68015,150
64388,115
1023,151
5896,180
17788,81
227135,183
47016,133
134051,127
147983,92
110730,98
233532,197
202090,146
60328,106
123228,186
178697,158
113755,150
104890,143
21077,138
77686,126
46704,167
96007,148
141526,131
212828,192
102085,152
143896,159
2134,122
233780,113
75132,114
259846,127
274184,195
151392,136
159937,181
255502,147
183218,91
70640,154
256400,82
149846,176
214045,150
274933,98
158284,127
246940,138
47317,166
238123,123
247950,95
26556,193
107940,192
84691,137
18425,134
17222,90
10672,149
24909,104
62528,112
27409,167
148508,181
161429,122
27579,141
32352,142
187845,98
132692,106
191240,141
38267,117
132965,114
205058,199
269128,186
141661,137
33941,184
100421,158
254550,107
270568,129
81638,126
10929,129
135613,163
11125,156
67193,148
27085,94
253017,132
257156,107
49776,116
278549,133
18082,92
206693,141
276858,95
219980,100
118167,113
155843,113
99170,159
201549,131
215228,99
141942,139
90000,80
68416,153
168854,126
16056,179
86348,155
212407,186
220898,108
70194,82
263666,165
31547,124
98494,101
82515,83
27244,99
105370,157
205918,185
226195,183
250833,115
241711,138
183737,155
55447,141
91308,147
277812,136
77790,113
75820,99
269211,85
71985,175
34929,135
143125,126
199185,114
182231,107
204433,193
225623,144
148102,173
36263,149
182494,141
177118,190
185679,112
58705,179
147333,129
234471,102
116213,151
45229,176
184143,195
62753,185
132493,156
224059,119
145066,152
221898,98
130433,104
234817,190
32096,137
145246,115
120625,198
5739,199
235400,175
2327,85
202598,141
91031,111
221319,121
130895,155
50918,137
136756,193
112894,90
25054,106
240236,116
171589,177
161387,184
109740,179
220559,140
169722,194
175942,193
86395,92
110043,114
199513,99
161381,184
57567,96
91976,115
217535,170
216985,100
135992,186
14257,156
207013,149
174042,93
16797,135
95277,115
33144,111
184437,88
255062,119
101154,107
162974,85
166144,125
275022,111
100898,80
175390,170
93174,93
154164,192
37131,140
51882,191
8444,149
142998,116
255372,133
228941,85
209157,82
234366,155
54336,198
85650,160
251540,85
36793,116
41550,114
14253,186
144718,100
276715,93
94595,101
110007,92
91602,91
3014,118
218377,83
275521,115
53456,132
60227,183
20440,98
18302,90
110712,103
120399,80
29805,137
209072,156
277384,199
209673,147
227394,166
271383,192
238388,135
78402,189
42354,139
61673,93
263452,123
126196,113
245906,165
250814,93
112425,81
141516,130
252161,80
95452,99
100278,148
259163,132
96536,101
142579,122
235458,196
264150,126
197505,199
278186,169
155799,100
25217,95
116733,124
201061,148
184019,178
208497,177
70534,155
212418,114
90202,132
157276,155
177522,108
226925,188
159904,138
18945,108
68070,181
263592,145
43489,189
181776,110
13257,128
56026,175
101235,198
100254,134
204383,85
192402,198
69947,136
112966,176
171932,143
276665,166
44399,157
33336,116
115185,131
182314,107
54948,113
62531,160
40141,90
110039,128
10510,80
78809,140
22175,92
164892,139
214552,124
133512,160
128285,175
133073,160
87545,130
204076,117
160277,108
108499,143
139539,140
163753,82
243792,182
52756,111
265488,140
52071,181
54823,110
52688,184
73053,103
176999,161
230179,113
250330,125
192414,137
61237,184
91466,111
39991,176
41400,93
45141,138
39863,84
79315,108
