,rounded-date,ABUNDANCE,BIOMAS
55,1983-09-01,8.608,22.951500000000003
56,1983-10-01,15.376800000000001,27.258000000000003
57,1983-11-01,,
58,1983-12-01,,
59,1984-01-01,2.77,11.805
60,1984-02-01,1.285,7.115
61,1984-03-01,,
62,1984-04-01,3.07,7.27
63,1984-05-01,14.898947368421052,36.897894736842105
64,1984-06-01,4.994285714285714,8.165238095238095
65,1984-07-01,3.7272,7.524400000000001
66,1984-08-01,10.193999999999999,19.0295
67,1984-09-01,5.6354999999999995,8.2595
68,1984-10-01,8.008,11.791200000000002
69,1984-11-01,1.9466666666666665,4.3566666666666665
70,1984-12-01,,
71,1985-01-01,1.09,6.800000000000001
72,1985-02-01,0.8150000000000001,5.29
73,1985-03-01,0.39,2.24
74,1985-04-01,3.007142857142857,7.412857142857143
75,1985-05-01,11.061538461538463,33.05615384615385
76,1985-06-01,1.553809523809524,3.0838095238095242
77,1985-07-01,4.8496,13.6204
78,1985-08-01,8.955263157894738,22.45578947368421
79,1985-09-01,5.312799999999999,11.3204
80,1985-10-01,1.5438888888888889,3.6811111111111106
81,1985-11-01,4.556,10.41
82,1985-12-01,,
83,1986-01-01,1.4275,7.9825
84,1986-02-01,0.8183333333333334,5.53
85,1986-03-01,0.38999999999999996,2.92
86,1986-04-01,2.585,8.973333333333334
87,1986-05-01,12.543000000000001,45.578
88,1986-06-01,4.213684210526316,10.078947368421053
89,1986-07-01,3.8752173913043477,13.226956521739131
90,1986-08-01,4.367857142857143,13.750714285714285
91,1986-09-01,2.4065217391304348,8.285652173913043
92,1986-10-01,2.2244444444444444,5.3244444444444445
93,1986-11-01,4.53,17.026666666666667
94,1986-12-01,,
95,1987-01-01,,
96,1987-02-01,1.73,11.905000000000001
97,1987-03-01,,
98,1987-04-01,7.483,19.685
99,1987-05-01,11.972499999999998,37.350833333333334
100,1987-06-01,3.8764,10.4444
101,1987-07-01,1.9235,5.1145
102,1987-08-01,2.4005,3.2560000000000002
103,1987-09-01,4.638,7.306
104,1987-10-01,1.4055,3.7730000000000006
105,1987-11-01,2.6,9.786666666666667
106,1987-12-01,,
107,1988-01-01,,
108,1988-02-01,38.475,101.02000000000001
109,1988-03-01,,
110,1988-04-01,54.62833333333333,166.94166666666666
111,1988-05-01,50.820625,118.630625
112,1988-06-01,15.627500000000001,31.9375
113,1988-07-01,1.8852631578947368,4.894736842105263
114,1988-08-01,2.591818181818182,4.383181818181819
115,1988-09-01,4.0200000000000005,6.915238095238095
116,1988-10-01,14.494000000000002,26.0656
117,1988-11-01,6.63,19.99
118,1988-12-01,,
119,1989-01-01,,
120,1989-02-01,2.4,12.29
121,1989-03-01,,
122,1989-04-01,2.867777777777778,8.491111111111111
123,1989-05-01,8.9792,20.8924
124,1989-06-01,10.649000000000001,19.125
125,1989-07-01,1.8595652173913042,3.40695652173913
126,1989-08-01,3.533,5.3925
127,1989-09-01,6.027368421052631,9.125263157894736
128,1989-10-01,7.212727272727273,16.51681818181818
129,1989-11-01,5.45,13.524999999999999
130,1989-12-01,,
131,1990-01-01,1.9749999999999999,9.225
132,1990-02-01,,
133,1990-03-01,,
134,1990-04-01,6.075,20.765
135,1990-05-01,14.08,41.09866666666667
136,1990-06-01,4.662941176470588,8.324117647058824
137,1990-07-01,3.3575999999999997,7.0544
138,1990-08-01,4.171111111111111,8.554444444444446
139,1990-09-01,12.98294117647059,26.22
140,1990-10-01,10.806999999999999,25.4565
141,1990-11-01,,
142,1990-12-01,,
143,1991-01-01,,
144,1991-02-01,,
145,1991-03-01,,
146,1991-04-01,9.794999999999998,22.357
147,1991-05-01,11.401111111111112,23.91888888888889
148,1991-06-01,8.711,13.5605
149,1991-07-01,3.5395999999999996,5.435599999999999
150,1991-08-01,4.4155,6.6435
151,1991-09-01,5.400833333333334,7.8808333333333325
152,1991-10-01,6.953888888888889,12.549444444444445
153,1991-11-01,4.29,6.54
154,1991-12-01,,
155,1992-01-01,,
156,1992-02-01,3.07,22.77
157,1992-03-01,,
158,1992-04-01,4.033333333333333,15.163333333333332
159,1992-05-01,10.36111111111111,43.1188888888889
160,1992-06-01,3.9372000000000003,14.825999999999999
161,1992-07-01,2.774,15.334999999999999
162,1992-08-01,5.803888888888888,23.975555555555555
163,1992-09-01,6.920555555555556,32.81888888888889
164,1992-10-01,3.0835714285714286,16.210714285714285
165,1992-11-01,3.755714285714286,18.88714285714286
166,1992-12-01,,
167,1993-01-01,0.56,3.61
168,1993-02-01,1.27,6.8500000000000005
169,1993-03-01,0.23666666666666666,1.2666666666666666
170,1993-04-01,0.5366666666666666,2.3266666666666667
171,1993-05-01,2.6569230769230767,8.470769230769232
172,1993-06-01,0.6124999999999999,1.78875
173,1993-07-01,0.6,1.6925000000000001
174,1993-08-01,0.88,3.05875
175,1993-09-01,2.3131578947368423,5.603157894736842
176,1993-10-01,5.542631578947368,12.066842105263158
177,1993-11-01,4.065,7.16
178,1993-12-01,,
179,1994-01-01,0.13,0.36
180,1994-02-01,0.07,0.46
181,1994-03-01,0.07,0.29
182,1994-04-01,0.13,0.56
183,1994-05-01,3.2685714285714287,11.773333333333333
184,1994-06-01,1.6026315789473684,5.695263157894737
185,1994-07-01,1.3,3.0216666666666665
186,1994-08-01,,
187,1994-09-01,,
188,1994-10-01,,
189,1994-11-01,,
190,1994-12-01,,
191,1995-01-01,0.4,2.21
192,1995-02-01,0.18000000000000002,0.9450000000000001
193,1995-03-01,0.255,2.25
194,1995-04-01,0.7799999999999999,2.731666666666667
195,1995-05-01,4.504761904761905,11.57952380952381
196,1995-06-01,1.5591666666666668,4.087916666666667
197,1995-07-01,1.275,2.307
198,1995-08-01,0.48,1.03
199,1995-09-01,,
200,1995-10-01,0.07,0.13
201,1995-11-01,,
202,1995-12-01,,
203,1996-01-01,,
204,1996-02-01,0.27,1.245
205,1996-03-01,,
206,1996-04-01,1.9549999999999998,5.32
207,1996-05-01,15.001428571428571,51.70619047619047
208,1996-06-01,4.606842105263158,14.162105263157894
209,1996-07-01,1.394,3.9579999999999997
210,1996-08-01,2.376818181818182,7.152727272727273
211,1996-09-01,1.903809523809524,6.8742857142857146
212,1996-10-01,4.004615384615385,14.340000000000002
213,1996-11-01,10.956,34.86
214,1996-12-01,,
215,1997-01-01,,
216,1997-02-01,,
217,1997-03-01,,
218,1997-04-01,8.18,23.305
219,1997-05-01,6.657333333333333,23.810000000000002
220,1997-06-01,3.6234782608695655,13.820869565217391
221,1997-07-01,1.8664999999999998,7.252
222,1997-08-01,2.1385,7.92
223,1997-09-01,1.8866666666666667,5.038333333333333
224,1997-10-01,2.523,5.1435
225,1997-11-01,,
226,1997-12-01,,
227,1998-01-01,,
228,1998-02-01,0.215,1.115
229,1998-03-01,0.63,3.42
230,1998-04-01,3.08625,9.105625
231,1998-05-01,9.9105,25.416
232,1998-06-01,0.48846153846153845,1.3138461538461537
233,1998-07-01,0.8118749999999999,2.6662500000000002
234,1998-08-01,1.6870833333333335,5.754166666666666
235,1998-09-01,4.88,13.49
236,1998-10-01,1.547857142857143,4.631428571428572
237,1998-11-01,1.6733333333333331,4.453333333333333
238,1998-12-01,,
239,1999-01-01,,
240,1999-02-01,0.32,1.7
241,1999-03-01,0.39,2.3
242,1999-04-01,1.9475,6.3025
243,1999-05-01,10.00529411764706,34.682352941176475
244,1999-06-01,1.6943478260869564,5.441304347826088
245,1999-07-01,1.4,5.062777777777778
246,1999-08-01,1.8663157894736842,5.563157894736842
247,1999-09-01,2.3715384615384614,9.55
248,1999-10-01,1.8329999999999997,3.405
249,1999-11-01,,
250,1999-12-01,,
251,2000-01-01,,
252,2000-02-01,0.06,0.25
253,2000-03-01,,
254,2000-04-01,0.48,1.9933333333333334
255,2000-05-01,2.9026666666666667,7.126
256,2000-06-01,2.2375,5.33125
257,2000-07-01,1.0878947368421052,3.0726315789473686
258,2000-08-01,3.7720833333333332,10.043333333333333
259,2000-09-01,3.525384615384615,8.312307692307693
260,2000-10-01,10.0,21.03
261,2000-11-01,4.508333333333334,8.348333333333334
262,2000-12-01,,
263,2001-01-01,0.09,0.74
264,2001-02-01,,
265,2001-03-01,,
266,2001-04-01,0.57,2.18
267,2001-05-01,13.646153846153847,30.245384615384616
268,2001-06-01,1.6475,4.47
269,2001-07-01,0.9710526315789473,3.2394736842105263
270,2001-08-01,1.6942105263157894,5.123157894736842
271,2001-09-01,4.274166666666667,9.455
272,2001-10-01,2.871875,5.281875
273,2001-11-01,1.7566666666666666,2.9299999999999997
274,2001-12-01,,
275,2002-01-01,,
276,2002-02-01,,
277,2002-03-01,0.445,1.7000000000000002
278,2002-04-01,1.8108333333333333,3.9516666666666667
279,2002-05-01,14.289411764705882,24.83529411764706
280,2002-06-01,2.6542105263157896,4.609473684210526
281,2002-07-01,1.844,3.2439999999999998
282,2002-08-01,1.9313333333333333,4.483333333333333
283,2002-09-01,5.39,7.7542857142857144
284,2002-10-01,1.08625,1.424375
285,2002-11-01,0.48,1.3439999999999999
286,2002-12-01,,
287,2003-01-01,,
288,2003-02-01,0.69,2.5
289,2003-03-01,0.11,0.52
290,2003-04-01,1.552,6.268
291,2003-05-01,6.754666666666666,15.549333333333331
292,2003-06-01,2.1062499999999997,3.985416666666667
293,2003-07-01,0.9995238095238095,1.496190476190476
294,2003-08-01,2.6875,6.1225
295,2003-09-01,4.548095238095239,10.663809523809524
296,2003-10-01,2.026666666666667,3.401904761904762
297,2003-11-01,1.6620000000000001,3.3579999999999997
298,2003-12-01,,
299,2004-01-01,,
300,2004-02-01,0.33,1.44
301,2004-03-01,0.71,3.36
302,2004-04-01,1.1333333333333333,4.423333333333333
303,2004-05-01,8.518333333333333,19.28388888888889
304,2004-06-01,1.1300000000000001,2.3325
305,2004-07-01,0.7191666666666666,1.6966666666666665
306,2004-08-01,3.7870833333333334,7.1725
307,2004-09-01,18.26782608695652,31.08304347826087
308,2004-10-01,11.641052631578948,16.276842105263157
309,2004-11-01,1.8366666666666667,3.283333333333333
310,2004-12-01,,
311,2005-01-01,,
312,2005-02-01,,
313,2005-03-01,0.26,1.38
314,2005-04-01,0.6633333333333333,1.9966666666666668
315,2005-05-01,6.793,13.811333333333334
316,2005-06-01,0.97125,2.24125
317,2005-07-01,0.8775000000000001,1.79
318,2005-08-01,0.9,1.969166666666667
319,2005-09-01,3.546923076923077,4.587692307692308
320,2005-10-01,1.5253846153846153,2.383076923076923
321,2005-11-01,0.5700000000000001,1.4
322,2005-12-01,,
323,2006-01-01,,
324,2006-02-01,,
325,2006-03-01,,
326,2006-04-01,2.8275,5.2212499999999995
327,2006-05-01,7.558400000000001,16.6132
328,2006-06-01,2.607083333333333,4.327083333333333
329,2006-07-01,4.839333333333333,8.600666666666665
330,2006-08-01,7.821666666666666,14.565416666666666
331,2006-09-01,13.015,16.391666666666666
332,2006-10-01,15.92,20.94727272727273
