,rounded-date,ABUNDANCE,BIOMAS
61,1984-03-01,,
62,1984-04-01,3.57,11.27
63,1984-05-01,18.51,20.34842105263158
64,1984-06-01,17.327142857142857,34.360952380952384
65,1984-07-01,16.793599999999998,20.248
66,1984-08-01,19.305500000000002,27.0745
67,1984-09-01,12.568999999999999,17.0535
68,1984-10-01,14.0228,46.4468
69,1984-11-01,8.573333333333332,52.21666666666667
70,1984-12-01,,
71,1985-01-01,3.8099999999999996,20.82
72,1985-02-01,2.9749999999999996,12.905
73,1985-03-01,3.13,14.72
74,1985-04-01,1.9028571428571428,4.34
75,1985-05-01,12.694615384615386,18.98384615384615
76,1985-06-01,10.74,17.515238095238097
77,1985-07-01,18.752,31.0312
78,1985-08-01,22.066,32.928
79,1985-09-01,13.164000000000001,18.610799999999998
80,1985-10-01,8.807894736842105,18.89578947368421
81,1985-11-01,2.44,10.628
82,1985-12-01,,
83,1986-01-01,1.095,5.295
84,1986-02-01,0.37333333333333335,1.4633333333333332
85,1986-03-01,0.21,0.825
86,1986-04-01,1.0671428571428572,4.982857142857142
87,1986-05-01,11.299,54.266
88,1986-06-01,10.08736842105263,44.87
89,1986-07-01,9.980869565217391,46.656956521739126
90,1986-08-01,7.179285714285713,19.37142857142857
91,1986-09-01,4.4308695652173915,23.428695652173914
92,1986-10-01,4.787222222222223,28.255
93,1986-11-01,6.176666666666667,52.876666666666665
94,1986-12-01,,
95,1987-01-01,,
96,1987-02-01,1.105,7.380000000000001
97,1987-03-01,,
98,1987-04-01,2.6950000000000003,14.166
99,1987-05-01,6.123333333333334,15.020833333333334
100,1987-06-01,11.1472,51.092
101,1987-07-01,11.769,64.182
102,1987-08-01,3.0484999999999998,3.3590000000000004
103,1987-09-01,1.4157894736842105,2.311578947368421
104,1987-10-01,0.4763636363636364,1.5799999999999998
105,1987-11-01,0.375,2.37
106,1987-12-01,,
107,1988-01-01,,
108,1988-02-01,,
109,1988-03-01,,
110,1988-04-01,,
111,1988-05-01,0.30666666666666664,2.7188888888888894
112,1988-06-01,1.2121052631578948,8.383157894736842
113,1988-07-01,4.04421052631579,25.530526315789473
114,1988-08-01,14.58090909090909,48.76909090909091
115,1988-09-01,6.93047619047619,26.478571428571428
116,1988-10-01,5.04,28.398000000000003
117,1988-11-01,2.82,23.26
118,1988-12-01,,
119,1989-01-01,,
120,1989-02-01,0.58,5.97
121,1989-03-01,,
122,1989-04-01,0.755,6.20875
123,1989-05-01,2.1713636363636364,4.961818181818182
124,1989-06-01,7.6775,8.7955
125,1989-07-01,10.31,21.858
126,1989-08-01,12.7015,9.6055
127,1989-09-01,2.433157894736842,1.826842105263158
128,1989-10-01,2.0013636363636365,3.9004545454545454
129,1989-11-01,1.25,3.2
130,1989-12-01,,
131,1990-01-01,0.605,5.6
132,1990-02-01,,
133,1990-03-01,,
134,1990-04-01,0.79,6.925
135,1990-05-01,3.913333333333333,4.561333333333334
136,1990-06-01,4.864999999999999,8.717222222222222
137,1990-07-01,10.1228,21.9672
138,1990-08-01,14.551666666666668,19.305
139,1990-09-01,10.305294117647058,11.07529411764706
140,1990-10-01,4.072,11.0495
141,1990-11-01,,
142,1990-12-01,,
143,1991-01-01,,
144,1991-02-01,,
145,1991-03-01,,
146,1991-04-01,0.9030000000000001,1.613
147,1991-05-01,4.583333333333333,5.737777777777778
148,1991-06-01,5.7095,6.4355
149,1991-07-01,7.0084,5.595599999999999
150,1991-08-01,3.832,2.8850000000000002
151,1991-09-01,7.165416666666666,5.782916666666666
152,1991-10-01,3.4094117647058826,6.124705882352941
153,1991-11-01,1.84,3.8
154,1991-12-01,,
155,1992-01-01,,
156,1992-02-01,,
157,1992-03-01,,
158,1992-04-01,,
159,1992-05-01,0.6639999999999999,0.33799999999999997
160,1992-06-01,3.172083333333333,5.1120833333333335
161,1992-07-01,1.159,2.6414999999999997
162,1992-08-01,1.346111111111111,1.3177777777777777
163,1992-09-01,1.1205555555555555,1.2766666666666666
164,1992-10-01,0.44333333333333336,0.7616666666666667
165,1992-11-01,0.276,0.5900000000000001
166,1992-12-01,,
167,1993-01-01,0.16,0.76
168,1993-02-01,0.06,0.3466666666666667
169,1993-03-01,0.1466666666666667,0.7933333333333333
170,1993-04-01,0.045,0.06999999999999999
171,1993-05-01,1.151111111111111,1.3688888888888888
172,1993-06-01,0.6108333333333333,0.93
173,1993-07-01,2.9885,6.8965000000000005
174,1993-08-01,9.237916666666667,42.145
175,1993-09-01,16.4255,40.257
176,1993-10-01,15.07736842105263,54.298947368421054
177,1993-11-01,8.65,41.79
178,1993-12-01,,
179,1994-01-01,11.53,51.26
180,1994-02-01,7.805,43.315
181,1994-03-01,10.3,44.825
182,1994-04-01,3.1999999999999997,19.775
183,1994-05-01,6.694761904761905,26.375238095238096
184,1994-06-01,17.762999999999998,83.56
185,1994-07-01,19.3985,39.331
186,1994-08-01,6.13304347826087,17.14217391304348
187,1994-09-01,2.718421052631579,8.206315789473685
188,1994-10-01,3.3839999999999995,13.149000000000001
189,1994-11-01,2.1275,8.965
190,1994-12-01,,
191,1995-01-01,0.55,3.52
192,1995-02-01,0.195,0.9099999999999999
193,1995-03-01,0.32,2.505
194,1995-04-01,0.24333333333333332,0.39166666666666666
195,1995-05-01,0.5305263157894737,6.571052631578947
196,1995-06-01,1.393913043478261,1.645217391304348
197,1995-07-01,3.1026666666666665,5.744
198,1995-08-01,0.88375,1.8912499999999999
199,1995-09-01,1.3733333333333335,5.128666666666667
200,1995-10-01,1.4849999999999999,3.51
201,1995-11-01,,
202,1995-12-01,,
203,1996-01-01,,
204,1996-02-01,0.11,0.16
205,1996-03-01,,
206,1996-04-01,0.175,0.6399999999999999
207,1996-05-01,1.135,2.205
208,1996-06-01,2.735,5.056666666666667
209,1996-07-01,10.344,18.7535
210,1996-08-01,2.840909090909091,5.946363636363636
211,1996-09-01,4.055238095238095,13.411428571428571
212,1996-10-01,2.973076923076923,9.626923076923076
213,1996-11-01,2.782,11.612
214,1996-12-01,,
215,1997-01-01,,
216,1997-02-01,,
217,1997-03-01,,
218,1997-04-01,0.2,0.74
219,1997-05-01,0.6583333333333333,1.6508333333333332
220,1997-06-01,6.324761904761904,12.981904761904762
221,1997-07-01,14.760500000000002,40.6375
222,1997-08-01,13.61,52.015499999999996
223,1997-09-01,15.97875,47.04666666666666
224,1997-10-01,10.116,33.023
225,1997-11-01,,
226,1997-12-01,,
227,1998-01-01,,
228,1998-02-01,0.19,0.23
229,1998-03-01,,
230,1998-04-01,0.3,2.005
231,1998-05-01,1.572105263157895,1.6689473684210527
232,1998-06-01,2.953125,4.365
233,1998-07-01,4.735416666666667,7.5945833333333335
234,1998-08-01,5.96,13.0548
235,1998-09-01,3.3207142857142857,5.895714285714286
236,1998-10-01,6.859230769230769,13.904615384615385
237,1998-11-01,2.066666666666667,4.306666666666667
238,1998-12-01,,
239,1999-01-01,,
240,1999-02-01,1.33,3.58
241,1999-03-01,3.49,11.16
242,1999-04-01,1.9849999999999999,5.285
243,1999-05-01,3.7905882352941176,2.6770588235294115
244,1999-06-01,6.369199999999999,4.8392
245,1999-07-01,4.8875,2.7585
246,1999-08-01,3.4475000000000002,2.8434999999999997
247,1999-09-01,2.1753846153846155,1.6115384615384616
248,1999-10-01,2.1333333333333333,1.1125
249,1999-11-01,,
250,1999-12-01,,
251,2000-01-01,,
252,2000-02-01,0.15,0.32
253,2000-03-01,,
254,2000-04-01,0.036666666666666674,0.05000000000000001
255,2000-05-01,0.4569230769230769,0.45769230769230773
256,2000-06-01,2.9505882352941173,0.7264705882352941
257,2000-07-01,3.583157894736842,2.8368421052631576
258,2000-08-01,3.72875,2.38875
259,2000-09-01,3.7607692307692306,1.5569230769230769
260,2000-10-01,4.504666666666666,3.881333333333333
261,2000-11-01,2.7083333333333335,4.453333333333333
262,2000-12-01,,
263,2001-01-01,2.09,6.03
264,2001-02-01,,
265,2001-03-01,,
266,2001-04-01,0.86,2.52
267,2001-05-01,1.531818181818182,4.264545454545455
268,2001-06-01,2.638125,7.141249999999999
269,2001-07-01,5.33,28.2628
270,2001-08-01,7.679,35.1435
271,2001-09-01,13.379473684210527,43.09684210526316
272,2001-10-01,6.375625,41.0625
273,2001-11-01,3.675,56.962500000000006
274,2001-12-01,,
275,2002-01-01,,
276,2002-02-01,,
277,2002-03-01,1.115,8.024999999999999
278,2002-04-01,0.5558333333333333,3.0108333333333337
279,2002-05-01,0.65,3.191
280,2002-06-01,3.183333333333333,12.213809523809525
281,2002-07-01,4.512173913043478,11.101739130434783
282,2002-08-01,2.8023809523809526,6.085238095238095
283,2002-09-01,4.958928571428571,9.42607142857143
284,2002-10-01,1.216842105263158,3.9257894736842105
285,2002-11-01,2.6816666666666666,12.339999999999998
286,2002-12-01,,
287,2003-01-01,,
288,2003-02-01,6.07,35.47
289,2003-03-01,0.69,1.86
290,2003-04-01,0.704,2.152
291,2003-05-01,1.8518181818181818,5.052727272727273
292,2003-06-01,1.3223809523809524,3.4557142857142855
293,2003-07-01,2.5662962962962967,5.405925925925926
294,2003-08-01,1.78,2.65
295,2003-09-01,1.6114285714285714,2.4564285714285714
296,2003-10-01,1.0775,0.69625
297,2003-11-01,0.682,1.952
298,2003-12-01,,
299,2004-01-01,,
300,2004-02-01,0.31,0.32
301,2004-03-01,0.93,1.86
302,2004-04-01,0.09,0.252
303,2004-05-01,0.495,0.515
304,2004-06-01,1.4351851851851851,1.379259259259259
305,2004-07-01,4.337222222222222,3.447777777777778
306,2004-08-01,9.272916666666667,13.093333333333334
307,2004-09-01,14.868695652173914,28.786521739130436
308,2004-10-01,6.61,17.904761904761905
309,2004-11-01,2.3066666666666666,4.25
310,2004-12-01,,
311,2005-01-01,,
312,2005-02-01,5.91,16.57
313,2005-03-01,6.52,10.84
314,2005-04-01,3.1666666666666665,7.28
315,2005-05-01,3.406071428571429,6.383571428571429
316,2005-06-01,4.155,10.393749999999999
317,2005-07-01,9.415416666666667,27.230416666666667
318,2005-08-01,10.654333333333334,20.497999999999998
319,2005-09-01,7.213333333333334,11.373750000000001
320,2005-10-01,4.110333333333333,10.650333333333332
321,2005-11-01,3.6471428571428572,28.607142857142858
322,2005-12-01,,
323,2006-01-01,,
324,2006-02-01,,
325,2006-03-01,,
326,2006-04-01,1.1725,4.80875
327,2006-05-01,3.23625,11.4825
328,2006-06-01,4.225416666666667,18.108333333333334
329,2006-07-01,7.07551724137931,25.657241379310346
330,2006-08-01,13.988333333333335,40.97541666666667
331,2006-09-01,13.278333333333334,34.83222222222222
332,2006-10-01,6.774090909090909,29.540454545454544
