ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
27792,0,"Diacyclops thomasi",FI_35619_1_16,,43.098850,-89.405450,8,7,1997
208,0,"Diaphanosoma birgei",FI_35619_1_16,,43.098850,-89.405450,8,7,1997
10336,0,Diaptomid,FI_35619_1_16,,43.098850,-89.405450,8,7,1997
10336,0,"Mesocyclops edax",FI_35619_1_16,,43.098850,-89.405450,8,7,1997
137728,0,"Sinobosmina fryei",FI_35619_1_16,,43.098850,-89.405450,8,7,1997
5824,0,"Tropocyclops prasinus",FI_35619_1_16,,43.098850,-89.405450,8,7,1997
736,0,Acanthocyclops,FI_35647_1_16,,43.098850,-89.405450,5,8,1997
176,0,"Aglaodiaptomus clavipes",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
1104,0,Calanoid,FI_35647_1_16,,43.098850,-89.405450,5,8,1997
352,0,"Ceriodaphnia lacustris",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
880,0,Chydorus,FI_35647_1_16,,43.098850,-89.405450,5,8,1997
10240,0,"Copepod nauplii",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
1840,0,Cyclopoid,FI_35647_1_16,,43.098850,-89.405450,5,8,1997
1056,0,Daphnia,FI_35647_1_16,,43.098850,-89.405450,5,8,1997
15040,0,"Daphnia mendotae",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
352,0,"Daphnia pulicaria",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
6720,0,"Daphnia retrocurva",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
4048,0,"Diacyclops thomasi",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
20336,0,"Diaphanosoma birgei",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
3312,0,Diaptomid,FI_35647_1_16,,43.098850,-89.405450,5,8,1997
32,0,"Leptodora kindti",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
736,0,"Mesocyclops edax",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
124672,0,"Sinobosmina fryei",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
1104,0,"Tropocyclops prasinus",FI_35647_1_16,,43.098850,-89.405450,5,8,1997
640,0,Acanthocyclops,FI_35661_1_16,,43.098850,-89.405450,19,8,1997
18752,0,Calanoid,FI_35661_1_16,,43.098850,-89.405450,19,8,1997
848,0,"Ceriodaphnia lacustris",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
8272,0,Chydorus,FI_35661_1_16,,43.098850,-89.405450,19,8,1997
718816,0,"Copepod nauplii",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
78864,0,Cyclopoid,FI_35661_1_16,,43.098850,-89.405450,19,8,1997
432,0,Daphnia,FI_35661_1_16,,43.098850,-89.405450,19,8,1997
43712,0,"Daphnia mendotae",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
640,0,"Daphnia pulicaria",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
24400,0,"Daphnia retrocurva",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
3872,0,"Diacyclops thomasi",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
61760,0,"Diaphanosoma birgei",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
17456,0,Diaptomid,FI_35661_1_16,,43.098850,-89.405450,19,8,1997
5824,0,"Mesocyclops edax",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
848,0,"Sinobosmina fryei",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
10992,0,"Tropocyclops prasinus",FI_35661_1_16,,43.098850,-89.405450,19,8,1997
352,0,Alona,FI_35684_1_16,,43.098850,-89.405450,11,9,1997
704,0,"Ceriodaphnia lacustris",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
4592,0,Chydorus,FI_35684_1_16,,43.098850,-89.405450,11,9,1997
2688,0,"Copepod nauplii",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
2160,0,Cyclopoid,FI_35684_1_16,,43.098850,-89.405450,11,9,1997
528,0,Daphnia,FI_35684_1_16,,43.098850,-89.405450,11,9,1997
53584,0,"Daphnia mendotae",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
176,0,"Daphnia pulicaria",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
17328,0,"Daphnia retrocurva",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
17328,0,"Diaphanosoma birgei",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
7536,0,Diaptomid,FI_35684_1_16,,43.098850,-89.405450,11,9,1997
64,0,"Leptodora kindti",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
7536,0,"Mesocyclops edax",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
1584,0,"Sinobosmina fryei",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
452496,0,"Tropocyclops prasinus",FI_35684_1_16,,43.098850,-89.405450,11,9,1997
640,0,Acanthocyclops,FI_36216_1_16,,43.098850,-89.405450,25,2,1999
1280,0,Chydorus,FI_36216_1_16,,43.098850,-89.405450,25,2,1999
351648,0,"Copepod nauplii",FI_36216_1_16,,43.098850,-89.405450,25,2,1999
146096,0,Cyclopoid,FI_36216_1_16,,43.098850,-89.405450,25,2,1999
2976,0,Daphnia,FI_36216_1_16,,43.098850,-89.405450,25,2,1999
15904,0,"Daphnia mendotae",FI_36216_1_16,,43.098850,-89.405450,25,2,1999
1056,0,"Daphnia pulicaria",FI_36216_1_16,,43.098850,-89.405450,25,2,1999
21984,0,"Diacyclops thomasi",FI_36216_1_16,,43.098850,-89.405450,25,2,1999
5824,0,Diaptomid,FI_36216_1_16,,43.098850,-89.405450,25,2,1999
22912,0,"Sinobosmina fryei",FI_36216_1_16,,43.098850,-89.405450,25,2,1999
35552,0,"Tropocyclops prasinus",FI_36216_1_16,,43.098850,-89.405450,25,2,1999
16832,0,Chydorus,FI_36249_1_16,,43.098850,-89.405450,30,3,1999
351440,0,"Copepod nauplii",FI_36249_1_16,,43.098850,-89.405450,30,3,1999
205136,0,Cyclopoid,FI_36249_1_16,,43.098850,-89.405450,30,3,1999
11632,0,Daphnia,FI_36249_1_16,,43.098850,-89.405450,30,3,1999
9904,0,"Daphnia mendotae",FI_36249_1_16,,43.098850,-89.405450,30,3,1999
173456,0,"Diacyclops thomasi",FI_36249_1_16,,43.098850,-89.405450,30,3,1999
18848,0,Diaptomid,FI_36249_1_16,,43.098850,-89.405450,30,3,1999
38624,0,"Sinobosmina fryei",FI_36249_1_16,,43.098850,-89.405450,30,3,1999
21872,0,"Tropocyclops prasinus",FI_36249_1_16,,43.098850,-89.405450,30,3,1999
352,0,"Ceriodaphnia lacustris",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
39968,0,Chydorus,FI_36263_1_16,,43.098850,-89.405450,13,4,1999
946992,0,"Copepod nauplii",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
196080,0,Cyclopoid,FI_36263_1_16,,43.098850,-89.405450,13,4,1999
4592,0,Daphnia,FI_36263_1_16,,43.098850,-89.405450,13,4,1999
18736,0,"Daphnia mendotae",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
116352,0,"Diacyclops thomasi",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
26928,0,Diaptomid,FI_36263_1_16,,43.098850,-89.405450,13,4,1999
5392,0,"Mesocyclops edax",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
60832,0,"Sinobosmina fryei",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
18320,0,"Tropocyclops prasinus",FI_36263_1_16,,43.098850,-89.405450,13,4,1999
704,0,Alona,FI_36277_1_16,,43.098850,-89.405450,27,4,1999
10768,0,Calanoid,FI_36277_1_16,,43.098850,-89.405450,27,4,1999
352,0,"Ceriodaphnia lacustris",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
68960,0,Chydorus,FI_36277_1_16,,43.098850,-89.405450,27,4,1999
1192480,0,"Copepod nauplii",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
297344,0,Cyclopoid,FI_36277_1_16,,43.098850,-89.405450,27,4,1999
31472,0,Daphnia,FI_36277_1_16,,43.098850,-89.405450,27,4,1999
97616,0,"Daphnia mendotae",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
20464,0,"Diacyclops thomasi",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
7536,0,Diaptomid,FI_36277_1_16,,43.098850,-89.405450,27,4,1999
4304,0,"Mesocyclops edax",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
194528,0,"Sinobosmina fryei",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
3232,0,"Tropocyclops prasinus",FI_36277_1_16,,43.098850,-89.405450,27,4,1999
2160,0,Acanthocyclops,FI_36291_1_16,,43.098850,-89.405450,11,5,1999
14000,0,Calanoid,FI_36291_1_16,,43.098850,-89.405450,11,5,1999
4240,0,"Ceriodaphnia lacustris",FI_36291_1_16,,43.098850,-89.405450,11,5,1999
114192,0,Chydorus,FI_36291_1_16,,43.098850,-89.405450,11,5,1999
820944,0,"Copepod nauplii",FI_36291_1_16,,43.098850,-89.405450,11,5,1999
347984,0,Cyclopoid,FI_36291_1_16,,43.098850,-89.405450,11,5,1999
4240,0,Daphnia,FI_36291_1_16,,43.098850,-89.405450,11,5,1999
101856,0,"Daphnia mendotae",FI_36291_1_16,,43.098850,-89.405450,11,5,1999
14000,0,"Diacyclops thomasi",FI_36291_1_16,,43.098850,-89.405450,11,5,1999
8624,0,Diaptomid,FI_36291_1_16,,43.098850,-89.405450,11,5,1999
512816,0,"Sinobosmina fryei",FI_36291_1_16,,43.098850,-89.405450,11,5,1999
19392,0,Calanoid,FI_36304_1_16,,43.098850,-89.405450,24,5,1999
12736,0,"Ceriodaphnia lacustris",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
72864,0,Chydorus,FI_36304_1_16,,43.098850,-89.405450,24,5,1999
575312,0,"Copepod nauplii",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
514976,0,Cyclopoid,FI_36304_1_16,,43.098850,-89.405450,24,5,1999
1408,0,Daphnia,FI_36304_1_16,,43.098850,-89.405450,24,5,1999
256768,0,"Daphnia mendotae",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
704,0,"Daphnia retrocurva",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
10768,0,"Diacyclops thomasi",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
19392,0,Diaptomid,FI_36304_1_16,,43.098850,-89.405450,24,5,1999
6464,0,"Mesocyclops edax",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
476752,0,"Sinobosmina fryei",FI_36304_1_16,,43.098850,-89.405450,24,5,1999
2944,0,Acanthocyclops,FI_36320_1_16,,43.098850,-89.405450,9,6,1999
20640,0,Calanoid,FI_36320_1_16,,43.098850,-89.405450,9,6,1999
3536,0,"Ceriodaphnia lacustris",FI_36320_1_16,,43.098850,-89.405450,9,6,1999
15568,0,Chydorus,FI_36320_1_16,,43.098850,-89.405450,9,6,1999
801552,0,"Copepod nauplii",FI_36320_1_16,,43.098850,-89.405450,9,6,1999
246208,0,Cyclopoid,FI_36320_1_16,,43.098850,-89.405450,9,6,1999
289296,0,"Daphnia mendotae",FI_36320_1_16,,43.098850,-89.405450,9,6,1999
11792,0,Diaptomid,FI_36320_1_16,,43.098850,-89.405450,9,6,1999
32,0,"Leptodora kindti",FI_36320_1_16,,43.098850,-89.405450,9,6,1999
10320,0,"Mesocyclops edax",FI_36320_1_16,,43.098850,-89.405450,9,6,1999
127328,0,"Sinobosmina fryei",FI_36320_1_16,,43.098850,-89.405450,9,6,1999
1472,0,Acanthocyclops,FI_36333_1_16,,43.098850,-89.405450,22,6,1999
10320,0,Calanoid,FI_36333_1_16,,43.098850,-89.405450,22,6,1999
8496,0,Chydorus,FI_36333_1_16,,43.098850,-89.405450,22,6,1999
707824,0,"Copepod nauplii",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
69296,0,Cyclopoid,FI_36333_1_16,,43.098850,-89.405450,22,6,1999
56944,0,"Daphnia mendotae",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
352,0,"Daphnia retrocurva",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
736,0,"Diacyclops thomasi",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
352,0,"Diaphanosoma birgei",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
14736,0,Diaptomid,FI_36333_1_16,,43.098850,-89.405450,22,6,1999
128,0,"Leptodora kindti",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
19904,0,"Mesocyclops edax",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
6368,0,"Sinobosmina fryei",FI_36333_1_16,,43.098850,-89.405450,22,6,1999
8624,0,Acanthocyclops,FI_36350_1_16,,43.098850,-89.405450,9,7,1999
17232,0,Calanoid,FI_36350_1_16,,43.098850,-89.405450,9,7,1999
1776,0,"Ceriodaphnia lacustris",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
9552,0,Chydorus,FI_36350_1_16,,43.098850,-89.405450,9,7,1999
951312,0,"Copepod nauplii",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
182080,0,Cyclopoid,FI_36350_1_16,,43.098850,-89.405450,9,7,1999
17680,0,"Daphnia mendotae",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
1408,0,"Daphnia retrocurva",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
2160,0,"Diacyclops thomasi",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
18752,0,"Diaphanosoma birgei",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
10768,0,Diaptomid,FI_36350_1_16,,43.098850,-89.405450,9,7,1999
64,0,"Leptodora kindti",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
22624,0,"Mesocyclops edax",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
3184,0,"Sinobosmina fryei",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
8624,0,"Tropocyclops prasinus",FI_36350_1_16,,43.098850,-89.405450,9,7,1999
640,0,Acanthocyclops,FI_36361_1_16,,43.098850,-89.405450,20,7,1999
10336,0,Calanoid,FI_36361_1_16,,43.098850,-89.405450,20,7,1999
1696,0,"Ceriodaphnia lacustris",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
74704,0,Chydorus,FI_36361_1_16,,43.098850,-89.405450,20,7,1999
755664,0,"Copepod nauplii",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
65936,0,Cyclopoid,FI_36361_1_16,,43.098850,-89.405450,20,7,1999
8912,0,"Daphnia mendotae",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
2752,0,"Daphnia retrocurva",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
1936,0,"Diacyclops thomasi",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
55168,0,"Diaphanosoma birgei",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
1286100,0,Diaptomid,FI_36361_1_16,,43.098850,-89.405450,20,7,1999
176,0,"Leptodora kindti",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
28448,0,"Mesocyclops edax",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
7104,0,"Tropocyclops prasinus",FI_36361_1_16,,43.098850,-89.405450,20,7,1999
640,0,Acanthocyclops,FI_36375_1_16,,43.098850,-89.405450,3,8,1999
25856,0,Calanoid,FI_36375_1_16,,43.098850,-89.405450,3,8,1999
5312,0,"Ceriodaphnia lacustris",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
121600,0,Chydorus,FI_36375_1_16,,43.098850,-89.405450,3,8,1999
731088,0,"Copepod nauplii",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
99552,0,Cyclopoid,FI_36375_1_16,,43.098850,-89.405450,3,8,1999
5312,0,"Daphnia mendotae",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
208,0,"Daphnia pulicaria",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
2128,0,"Daphnia retrocurva",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
640,0,"Diacyclops thomasi",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
130720,0,"Diaphanosoma birgei",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
14864,0,Diaptomid,FI_36375_1_16,,43.098850,-89.405450,3,8,1999
16,0,"Leptodora kindti",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
9696,0,"Mesocyclops edax",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
2976,0,"Sinobosmina fryei",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
33616,0,"Tropocyclops prasinus",FI_36375_1_16,,43.098850,-89.405450,3,8,1999
29488,0,Calanoid,FI_36390_1_16,,43.098850,-89.405450,18,8,1999
5376,0,"Ceriodaphnia lacustris",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
165520,0,Chydorus,FI_36390_1_16,,43.098850,-89.405450,18,8,1999
244768,0,"Copepod nauplii",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
41280,0,Cyclopoid,FI_36390_1_16,,43.098850,-89.405450,18,8,1999
6224,0,"Daphnia mendotae",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
118272,0,"Diaphanosoma birgei",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
10608,0,Diaptomid,FI_36390_1_16,,43.098850,-89.405450,18,8,1999
7072,0,"Mesocyclops edax",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
2544,0,"Sinobosmina fryei",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
26544,0,"Tropocyclops prasinus",FI_36390_1_16,,43.098850,-89.405450,18,8,1999
9808,0,Calanoid,FI_36403_1_16,,43.098850,-89.405450,31,8,1999
3968,0,"Ceriodaphnia lacustris",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
319760,0,Chydorus,FI_36403_1_16,,43.098850,-89.405450,31,8,1999
156864,0,"Copepod nauplii",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
27152,0,Cyclopoid,FI_36403_1_16,,43.098850,-89.405450,31,8,1999
87392,0,"Daphnia mendotae",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
240,0,"Daphnia pulicaria",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
11888,0,"Daphnia retrocurva",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
75760,0,"Diaphanosoma birgei",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
6784,0,Diaptomid,FI_36403_1_16,,43.098850,-89.405450,31,8,1999
192,0,"Leptodora kindti",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
12816,0,"Mesocyclops edax",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
1504,0,"Sinobosmina fryei",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
3776,0,"Tropocyclops prasinus",FI_36403_1_16,,43.098850,-89.405450,31,8,1999
45328,0,Calanoid,FI_36431_1_16,,43.098850,-89.405450,28,9,1999
2656,0,"Ceriodaphnia lacustris",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
46160,0,Chydorus,FI_36431_1_16,,43.098850,-89.405450,28,9,1999
164752,0,"Copepod nauplii",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
55280,0,Cyclopoid,FI_36431_1_16,,43.098850,-89.405450,28,9,1999
135280,0,"Daphnia mendotae",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
3184,0,"Daphnia pulicaria",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
22288,0,"Daphnia retrocurva",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
5536,0,"Diacyclops thomasi",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
13264,0,"Diaphanosoma birgei",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
18800,0,Diaptomid,FI_36431_1_16,,43.098850,-89.405450,28,9,1999
160,0,"Leptodora kindti",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
5536,0,"Mesocyclops edax",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
3184,0,"Sinobosmina fryei",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
18800,0,"Tropocyclops prasinus",FI_36431_1_16,,43.098850,-89.405450,28,9,1999
1504,0,Acanthocyclops,FI_36458_1_16,,43.098850,-89.405450,25,10,1999
64096,0,Calanoid,FI_36458_1_16,,43.098850,-89.405450,25,10,1999
2720,0,"Ceriodaphnia lacustris",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
12816,0,Chydorus,FI_36458_1_16,,43.098850,-89.405450,25,10,1999
101808,0,"Copepod nauplii",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
59584,0,Cyclopoid,FI_36458_1_16,,43.098850,-89.405450,25,10,1999
240,0,Daphnia,FI_36458_1_16,,43.098850,-89.405450,25,10,1999
52976,0,"Daphnia mendotae",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
496,0,"Daphnia pulicaria",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
2480,0,"Daphnia retrocurva",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
12816,0,"Diacyclops thomasi",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
3472,0,"Diaphanosoma birgei",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
32432,0,Diaptomid,FI_36458_1_16,,43.098850,-89.405450,25,10,1999
80,0,"Leptodora kindti",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
3776,0,"Mesocyclops edax",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
11312,0,"Sinobosmina fryei",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
24880,0,"Tropocyclops prasinus",FI_36458_1_16,,43.098850,-89.405450,25,10,1999
2944,0,Acanthocyclops,FI_36493_1_16,,43.098850,-89.405450,29,11,1999
17696,0,Calanoid,FI_36493_1_16,,43.098850,-89.405450,29,11,1999
11312,0,Chydorus,FI_36493_1_16,,43.098850,-89.405450,29,11,1999
530064,0,"Copepod nauplii",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
89936,0,Cyclopoid,FI_36493_1_16,,43.098850,-89.405450,29,11,1999
272336,0,"Daphnia mendotae",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
2112,0,"Daphnia pulicaria",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
1408,0,"Daphnia retrocurva",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
19168,0,"Diacyclops thomasi",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
58976,0,Diaptomid,FI_36493_1_16,,43.098850,-89.405450,29,11,1999
16,0,"Leptodora kindti",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
118832,0,"Sinobosmina fryei",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
16224,0,"Tropocyclops prasinus",FI_36493_1_16,,43.098850,-89.405450,29,11,1999
288,0,Alona,FI_36552_1_16,,43.098850,-89.405450,27,1,2000
3440,0,Calanoid,FI_36552_1_16,,43.098850,-89.405450,27,1,2000
5088,0,Chydorus,FI_36552_1_16,,43.098850,-89.405450,27,1,2000
547296,0,"Copepod nauplii",FI_36552_1_16,,43.098850,-89.405450,27,1,2000
83600,0,Cyclopoid,FI_36552_1_16,,43.098850,-89.405450,27,1,2000
560,0,Daphnia,FI_36552_1_16,,43.098850,-89.405450,27,1,2000
25184,0,"Daphnia mendotae",FI_36552_1_16,,43.098850,-89.405450,27,1,2000
848,0,"Daphnia pulicaria",FI_36552_1_16,,43.098850,-89.405450,27,1,2000
48272,0,"Diacyclops thomasi",FI_36552_1_16,,43.098850,-89.405450,27,1,2000
15520,0,Diaptomid,FI_36552_1_16,,43.098850,-89.405450,27,1,2000
48384,0,"Sinobosmina fryei",FI_36552_1_16,,43.098850,-89.405450,27,1,2000
8624,0,"Tropocyclops prasinus",FI_36552_1_16,,43.098850,-89.405450,27,1,2000
704,0,Alona,FI_36601_1_16,,43.098850,-89.405450,16,3,2000
2832,0,Chydorus,FI_36601_1_16,,43.098850,-89.405450,16,3,2000
493424,0,"Copepod nauplii",FI_36601_1_16,,43.098850,-89.405450,16,3,2000
195008,0,Cyclopoid,FI_36601_1_16,,43.098850,-89.405450,16,3,2000
1056,0,Daphnia,FI_36601_1_16,,43.098850,-89.405450,16,3,2000
39248,0,"Daphnia mendotae",FI_36601_1_16,,43.098850,-89.405450,16,3,2000
4592,0,"Daphnia pulicaria",FI_36601_1_16,,43.098850,-89.405450,16,3,2000
73264,0,"Diacyclops thomasi",FI_36601_1_16,,43.098850,-89.405450,16,3,2000
65712,0,Diaptomid,FI_36601_1_16,,43.098850,-89.405450,16,3,2000
27232,0,"Sinobosmina fryei",FI_36601_1_16,,43.098850,-89.405450,16,3,2000
3232,0,"Tropocyclops prasinus",FI_36601_1_16,,43.098850,-89.405450,16,3,2000
1280,0,Alona,FI_36615_1_16,,43.098850,-89.405450,30,3,2000
5088,0,Chydorus,FI_36615_1_16,,43.098850,-89.405450,30,3,2000
305104,0,"Copepod nauplii",FI_36615_1_16,,43.098850,-89.405450,30,3,2000
30384,0,Cyclopoid,FI_36615_1_16,,43.098850,-89.405450,30,3,2000
208,0,Daphnia,FI_36615_1_16,,43.098850,-89.405450,30,3,2000
36496,0,"Daphnia mendotae",FI_36615_1_16,,43.098850,-89.405450,30,3,2000
33952,0,"Daphnia pulicaria",FI_36615_1_16,,43.098850,-89.405450,30,3,2000
115712,0,"Diacyclops thomasi",FI_36615_1_16,,43.098850,-89.405450,30,3,2000
17456,0,Diaptomid,FI_36615_1_16,,43.098850,-89.405450,30,3,2000
640,0,"Mesocyclops edax",FI_36615_1_16,,43.098850,-89.405450,30,3,2000
